assault_incid_c,unintent_incid_c,suicide_incid_c,undeter_incid_c,legal_incid_c,combined_incid_c,zipcode,year,weekofyr,assault_tot,unintent_tot,suicide_tot,undeter_tot,legal_tot,combined_tot,assault_incid,unintent_incid,suicide_incid,undeter_incid,legal_incid,combined_incid,_chk,zippop_tag
0,0,0,0,0,0,55467,2016,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55467,2017,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55467,2018,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55467,2019,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55467,2020,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55470,2016,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55470,2017,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55470,2018,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55470,2019,9,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55470,2020,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55472,2016,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55472,2017,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55472,2018,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55472,2019,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55472,2020,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55473,2016,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55473,2017,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55473,2018,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55473,2019,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55473,2020,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55474,2016,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55474,2017,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55474,2018,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55474,2019,9,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55474,2020,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55478,2016,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55478,2017,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55478,2018,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55478,2019,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55478,2020,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55479,2016,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55479,2017,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55479,2018,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55479,2019,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55479,2020,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55480,2016,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55480,2017,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55480,2018,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55480,2019,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55480,2020,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55483,2016,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55483,2017,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55483,2018,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55483,2019,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55483,2020,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55484,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55484,2017,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55484,2018,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55484,2019,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55484,2020,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55485,2016,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55485,2017,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55485,2018,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55485,2019,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55485,2020,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55486,2016,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55486,2017,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55486,2018,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55486,2019,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55486,2020,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55487,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55487,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55487,2018,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55487,2019,9,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55487,2020,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55488,2016,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55488,2017,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55488,2018,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55488,2019,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55488,2020,9,,,,,,,,,,,,,,1
0,0,0,0,0,0,55401,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55401,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
10.422094841,0,0,0,0,10.422094841,55401,2018,10,1,0,0,0,0,1,0.0001042209,0,0,0,0,0.0001042209,,0
0,0,0,0,0,0,55401,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55401,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55402,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55402,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55402,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55402,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55402,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55403,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,6.12782646,0,0,0,6.12782646,55403,2017,10,0,1,0,0,0,1,0,0.0000612783,0,0,0,0.0000612783,,0
0,0,0,0,0,0,55403,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55403,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55403,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55404,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
7.15000715,0,0,0,0,7.15000715,55404,2017,10,2,0,0,0,0,2,0.0000715001,0,0,0,0,0.0000715001,,0
0,0,0,0,0,0,55404,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55404,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,3.7087861143,0,0,0,3.7087861143,55404,2020,10,0,1,0,0,0,1,0,0.0000370879,0,0,0,0.0000370879,,0
0,0,0,0,0,0,55405,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55405,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55405,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55405,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55405,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55406,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55406,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55406,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
2.9794714418,0,0,0,0,2.9794714418,55406,2019,10,1,0,0,0,0,1,0.0000297947,0,0,0,0,0.0000297947,,0
0,0,0,0,0,0,55406,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
2.5060772373,0,0,0,0,2.5060772373,55407,2016,10,1,0,0,0,0,1,0.0000250608,0,0,0,0,0.0000250608,,0
0,0,0,0,0,0,55407,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55407,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55407,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55407,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55408,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55408,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,3.2164683178,0,0,0,3.2164683178,55408,2018,10,0,1,0,0,0,1,0,0.0000321647,0,0,0,0.0000321647,,0
0,0,0,0,0,0,55408,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,3.1514922316,0,0,0,3.1514922316,55408,2020,10,0,1,0,0,0,1,0,0.0000315149,0,0,0,0.0000315149,,0
0,0,0,0,0,0,55409,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55409,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
8.5660442008,0,0,0,0,8.5660442008,55409,2018,10,1,0,0,0,0,1,0.0000856604,0,0,0,0,0.0000856604,,0
0,0,0,0,0,0,55409,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55409,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55410,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55410,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55410,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55410,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55410,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
6.5140214311,3.2570107156,0,0,0,9.7710321467,55411,2016,10,2,1,0,0,0,3,0.0000651402,0.0000325701,0,0,0,0.0000977103,,0
12.937865899,0,0,0,0,12.937865899,55411,2017,10,4,0,0,0,0,4,0.0001293787,0,0,0,0,0.0001293787,,0
0,6.2794348509,0,0,0,6.2794348509,55411,2018,10,0,2,0,0,0,2,0,0.0000627943,0,0,0,0.0000627943,,0
3.2068755412,3.2068755412,0,0,0,6.4137510823,55411,2019,10,1,1,0,0,0,2,0.0000320688,0.0000320688,0,0,0,0.0000641375,,0
6.4137510823,3.2068755412,0,0,0,9.6206266235,55411,2020,10,2,1,0,0,0,3,0.0000641375,0.0000320688,0,0,0,0.0000962063,,0
4.5038958699,4.5038958699,0,0,0,9.0077917399,55412,2016,10,1,1,0,0,0,2,0.000045039,0.000045039,0,0,0,0.0000900779,,0
12.874983906,0,0,4.2916613021,0,12.874983906,55412,2017,10,3,0,0,1,0,3,0.0001287498,0,0,0.0000429166,0,0.0001287498,,0
8.6206896552,8.6206896552,0,0,0,17.24137931,55412,2018,10,2,2,0,0,0,4,0.0000862069,0.0000862069,0,0,0,0.0001724138,,0
0,4.2317295078,0,0,0,4.2317295078,55412,2019,10,0,1,0,0,0,1,0,0.0000423173,0,0,0,0.0000423173,,0
0,0,0,0,0,0,55412,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55413,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55413,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55413,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55413,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55413,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55414,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55414,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55414,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55414,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55414,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55415,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55415,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55415,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55415,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55415,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55416,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55416,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55416,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55416,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55416,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55417,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,3.8461538462,0,0,0,3.8461538462,55417,2017,10,0,1,0,0,0,1,0,0.0000384615,0,0,0,0.0000384615,,0
0,0,0,0,0,0,55417,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55417,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55417,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55418,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55418,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55418,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55418,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55418,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55419,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55419,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55419,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55419,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55419,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55420,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,4.3915506565,0,0,0,4.3915506565,55420,2017,10,0,1,0,0,0,1,0,0.0000439155,0,0,0,0.0000439155,,0
0,0,0,0,0,0,55420,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55420,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55420,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55421,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55421,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55421,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55421,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55421,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,3.461525148,0,0,0,3.461525148,55422,2016,10,0,1,0,0,0,1,0,0.0000346153,0,0,0,0.0000346153,,0
0,3.4318267614,0,0,0,3.4318267614,55422,2017,10,0,1,0,0,0,1,0,0.0000343183,0,0,0,0.0000343183,,0
0,0,0,0,0,0,55422,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55422,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55422,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55423,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55423,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55423,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55423,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,2.7548209366,0,0,0,2.7548209366,55423,2020,10,0,1,0,0,0,1,0,0.0000275482,0,0,0,0.0000275482,,0
0,0,0,0,0,0,55424,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55424,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55424,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55424,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55424,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55425,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55425,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55425,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55425,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55425,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
7.7008971545,0,0,0,0,7.7008971545,55426,2016,10,2,0,0,0,0,2,0.000077009,0,0,0,0,0.000077009,,0
0,0,0,0,0,0,55426,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,3.7664783427,0,0,0,3.7664783427,55426,2018,10,0,1,0,0,0,1,0,0.0000376648,0,0,0,0.0000376648,,0
0,0,0,0,0,0,55426,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,3.7966513535,0,0,0,3.7966513535,55426,2020,10,0,1,0,0,0,1,0,0.0000379665,0,0,0,0.0000379665,,0
0,0,0,0,0,0,55427,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55427,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55427,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55427,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55427,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55428,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,3.2295569048,0,0,0,3.2295569048,55428,2017,10,0,1,0,0,0,1,0,0.0000322956,0,0,0,0.0000322956,,0
0,0,0,0,0,0,55428,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
3.1925422214,0,0,0,0,3.1925422214,55428,2019,10,1,0,0,0,0,1,0.0000319254,0,0,0,0,0.0000319254,,0
0,3.1925422214,0,0,0,3.1925422214,55428,2020,10,0,1,0,0,0,1,0,0.0000319254,0,0,0,0.0000319254,,0
0,0,0,0,0,0,55429,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55429,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55429,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55429,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55429,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55430,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55430,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55430,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55430,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55430,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55431,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55431,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55431,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55431,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55431,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55432,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55432,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55432,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55432,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55432,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
2.9046125247,0,0,0,0,2.9046125247,55433,2016,10,1,0,0,0,0,1,0.0000290461,0,0,0,0,0.0000290461,,0
0,0,0,0,0,0,55433,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55433,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55433,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55433,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55434,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55434,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55434,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55434,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55434,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55435,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55435,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55435,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55435,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55435,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55436,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55436,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55436,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55436,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55436,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55437,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55437,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55437,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55437,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55437,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55438,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55438,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55438,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55438,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55438,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55439,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55439,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55439,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55439,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55439,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55440,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,4.7178712965,0,0,0,4.7178712965,55440,2017,10,0,1,0,0,0,1,0,0.0000471787,0,0,0,0.0000471787,,1
0,0,0,0,0,0,55440,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,4.6496489515,0,4.6496489515,55440,2019,10,0,0,0,1,0,1,0,0,0,0.0000464965,0,0.0000464965,,1
0,0,0,0,0,0,55440,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,1
0,0,0,0,0,0,55441,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55441,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55441,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55441,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55441,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55442,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55442,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55442,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55442,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55442,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55443,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55443,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55443,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55443,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55443,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55444,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55444,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55444,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55444,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55444,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55445,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55445,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55445,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,0,0,0,55445,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
0,7.7053475112,0,0,0,7.7053475112,55445,2020,10,0,1,0,0,0,1,0,0.0000770535,0,0,0,0.0000770535,,0
0,0,0,0,0,0,55446,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,,0
