date,PRCP,SNWD,TMAX
2017-11-27T00:00:00,11.209500609013398,51,290.2134831460674
2017-12-04T00:00:00,28.008403361344538,30,259.31325301204816
2017-12-11T00:00:00,3.5689655172413794,61,320.2139037433155
2017-12-18T00:00:00,49.643198090692124,41,246.16770186335404
2017-12-25T00:00:00,5.942690058479532,NA,308.26206896551724
2018-01-01T00:00:00,11.671819262782401,10,297.96835443037975
2018-01-08T00:00:00,13.966666666666667,40.666666666666664,297.0509554140127
2018-01-15T00:00:00,77.0723606168446,27,268.3051948051948
2018-01-22T00:00:00,8.353437876960193,20,300.90588235294115
2018-01-29T00:00:00,49.51315789473684,40.6,258.3647798742138
2018-02-05T00:00:00,4.547961630695443,40.5,310.7439024390244
2018-02-12T00:00:00,12.494661921708184,10,289.84615384615387
2018-02-19T00:00:00,36.907792207792205,20,252.8646288209607
2018-02-26T00:00:00,47.97939393939394,NA,272.0057142857143
2018-03-05T00:00:00,16.67515923566879,NA,292.3488372093023
2018-03-12T00:00:00,8.99523241954708,NA,293.48447204968943
2018-03-19T00:00:00,11.618593563766389,NA,294.01863354037266
2018-03-26T00:00:00,20.016746411483254,NA,291.780487804878
2018-04-02T00:00:00,6.510131108462455,NA,291.0248447204969
2018-04-09T00:00:00,5.208235294117647,NA,273.62666666666667
2018-04-16T00:00:00,5.449101796407185,NA,281.74545454545455
2018-04-23T00:00:00,31.95608531994981,470,273.84158415841586
2018-04-30T00:00:00,6.383578431372549,NA,272.2608695652174
2018-05-07T00:00:00,6.440718562874252,NA,244.98181818181817
2018-05-14T00:00:00,2.907673860911271,NA,242.43373493975903
2018-05-21T00:00:00,5.146987951807229,NA,234.93529411764706
2018-05-28T00:00:00,22.708029197080293,NA,226.2808988764045
2018-06-04T00:00:00,4.3305389221556885,20,220.7987804878049
2018-06-11T00:00:00,27.37546933667084,134.5,206.13065326633165
2018-06-18T00:00:00,57.544685990338166,NA,214.38953488372093
2018-06-25T00:00:00,2.176190476190476,44.5,219.67088607594937
2018-07-02T00:00:00,28.037760416666668,87.33333333333333,251.85152838427948
2018-07-09T00:00:00,0.44749403341288785,NA,223.74074074074073
2018-07-16T00:00:00,12.672110552763819,10,210.990099009901
2018-07-23T00:00:00,35.65179677819083,61,214.4375
2018-07-30T00:00:00,14.628676470588236,35.5,219.27472527472528
2018-08-06T00:00:00,9.185679611650485,33,207.09302325581396
2018-08-13T00:00:00,4.744835965978129,NA,227.96610169491527
2018-08-20T00:00:00,3.387951807228916,NA,233.77058823529413
2018-08-27T00:00:00,3.898916967509025,NA,249.6094674556213
2018-09-03T00:00:00,1.3983353151010702,NA,251.45283018867926
2018-09-10T00:00:00,6.4068627450980395,NA,257.7282608695652
2018-09-17T00:00:00,3.713443396226415,NA,245.9078947368421
2018-09-24T00:00:00,4.781057810578106,NA,290.3422459893048
2018-10-01T00:00:00,16.990159901599014,30.25,244.37158469945356
2018-10-08T00:00:00,7.800733496332518,NA,266.032967032967
2018-10-15T00:00:00,11.705811138014528,NA,251.45977011494253
2018-10-22T00:00:00,9.67713567839196,10,249.34975369458127
2018-10-29T00:00:00,6.161676646706587,NA,277.0060606060606
2018-11-05T00:00:00,9.843329253365972,NA,244.50273224043715
2018-11-12T00:00:00,17.2992700729927,NA,258.5280898876405
2018-11-19T00:00:00,8.28368794326241,NA,249.83116883116884
2018-11-26T00:00:00,12.417073170731708,NA,245.81666666666666
2018-12-03T00:00:00,4.661556603773585,NA,308.6578947368421
2018-12-10T00:00:00,10.225768321513002,NA,297.3246753246753
2018-12-17T00:00:00,16.53186274509804,61,268.42076502732243
2018-12-24T00:00:00,6.457831325301205,20,309.33727810650885
2018-12-31T00:00:00,12.05588585017836,155,305.03184713375794
2019-01-07T00:00:00,9.126060606060607,109,301.6034482758621
2019-01-14T00:00:00,11.204819277108435,NA,290.6
2019-01-21T00:00:00,15.612366230677765,170,322
2019-01-28T00:00:00,21.894736842105264,150,320.11042944785277
2019-02-04T00:00:00,12.479091995221028,42.75,279.18709677419355
2019-02-11T00:00:00,5.303874092009686,160,294.29479768786126
2019-02-18T00:00:00,3.430471584038694,120.5,301.14619883040933
2019-02-25T00:00:00,7.721649484536083,191,266.1031390134529
2019-03-04T00:00:00,11.876678876678877,320,303.93333333333334
2019-03-11T00:00:00,3.7646341463414634,191,291.18435754189943
2019-03-18T00:00:00,19.38755980861244,NA,293.6524390243902
2019-03-25T00:00:00,27.415536374845868,NA,257.83068783068785
2019-04-01T00:00:00,16.275061124694375,48.5,293.3806818181818
2019-04-08T00:00:00,4.281553398058253,NA,277.96590909090907
2019-04-15T00:00:00,24.693548387096776,10,266.8802083333333
2019-04-22T00:00:00,10.789149198520345,41,242.0372340425532
2019-04-29T00:00:00,4.958076448828606,NA,249.010582010582
2019-05-06T00:00:00,22.66131025957973,15,246.475935828877
2019-05-13T00:00:00,1.3933823529411764,NA,247.68478260869566
2019-05-20T00:00:00,9.758961681087763,10,237.86315789473684
2019-05-27T00:00:00,3.022249690976514,551,230.6157894736842
2019-06-03T00:00:00,0.3062200956937799,NA,234.2012195121951
2019-06-10T00:00:00,35.39424280350438,NA,221.65671641791045
2019-06-17T00:00:00,10.577914110429449,33.44444444444444,213.4659090909091
2019-06-24T00:00:00,59.94981179422835,10,223.35148514851485
2019-07-01T00:00:00,13.643802647412755,10,214.76785714285714
2019-07-08T00:00:00,7.914457831325302,NA,236.68823529411765
2019-07-15T00:00:00,3.1451027811366385,NA,217.14450867052022
2019-07-22T00:00:00,13.906091370558375,32.857142857142854,225.50731707317073
2019-07-29T00:00:00,1.997587454764777,20,229.2058823529412
2019-08-05T00:00:00,8.873035066505441,NA,240.2485549132948
2019-08-12T00:00:00,0.6571782178217822,10,237.8586387434555
2019-08-19T00:00:00,2.5797280593325094,20,221.09473684210528
2019-08-26T00:00:00,7.234939759036145,30,241.6449704142012
2019-09-02T00:00:00,37.663366336633665,10,230.98429319371726
2019-09-09T00:00:00,4.02200488997555,46.333333333333336,273.4189944134078
2019-09-16T00:00:00,5.159509202453988,10,271.3387978142076
2019-09-23T00:00:00,3.2992788461538463,NA,264.6309523809524
2019-09-30T00:00:00,2.9113001215066827,10,283.26704545454544
2019-10-07T00:00:00,1.9794685990338163,10,263.30409356725147
2019-10-14T00:00:00,13.160295930949445,20,247.35675675675677
2019-10-21T00:00:00,2.1798816568047337,13.333333333333334,283.0657894736842
2019-10-28T00:00:00,5.551558752997602,22.2,292.6335403726708
2019-11-04T00:00:00,3.407766990291262,NA,281.1988636363636
2019-11-11T00:00:00,6.091017964071856,25.5,287.81595092024537
2019-11-18T00:00:00,0.5612121212121212,NA,312.8857142857143
2019-11-25T00:00:00,5.888077858880779,NA,272.4157303370786
2019-12-02T00:00:00,10.328915662650603,NA,309.51176470588234
2019-12-09T00:00:00,6.981640146878825,41,261.33516483516485
2019-12-16T00:00:00,6.6682634730538926,10,325.2987804878049
2019-12-23T00:00:00,4.994061757719715,NA,311.4240506329114
2019-12-30T00:00:00,14.532199270959902,NA,290.15819209039546
2020-01-06T00:00:00,24.7320987654321,NA,302.4947368421053
2020-01-13T00:00:00,14.993887530562347,NA,286.55494505494505
2020-01-20T00:00:00,26.05609756097561,10,297.1117318435754
2020-01-27T00:00:00,4.393341553637485,71,335.8351063829787
2020-02-03T00:00:00,9.034813925570228,150,312.1686746987952
2020-02-10T00:00:00,28.557856272838002,129.5,270.18285714285713
2020-02-17T00:00:00,17.34320987654321,130,289.72486772486775
2020-02-24T00:00:00,20.101571946795648,89,290.15697674418607
2020-03-02T00:00:00,45.54814814814815,NA,286.14736842105265
2020-03-09T00:00:00,12.976885644768856,20,309.40112994350284
2020-03-16T00:00:00,17.313868613138688,NA,279.2247191011236
2020-03-23T00:00:00,6.692399049881235,NA,296.0189873417722
2020-03-30T00:00:00,4.420096852300242,NA,269.2471264367816
2020-04-06T00:00:00,11.412718204488778,NA,277.09090909090907
2020-04-13T00:00:00,13.672478206724781,17.5,270.5925925925926
2020-04-20T00:00:00,13.907203907203908,NA,269.24309392265195
2020-04-27T00:00:00,8.740338164251208,10,262.0176470588235
2020-05-04T00:00:00,6.304506699147381,10,258.6573033707865
2020-05-11T00:00:00,2.2055137844611528,NA,250.1881188118812
2020-05-18T00:00:00,4.525672371638142,NA,239.8186813186813
2020-05-25T00:00:00,104.56860321384426,10,208.73157894736843
2020-06-01T00:00:00,5.848300970873787,NA,223.9431818181818
2020-06-08T00:00:00,1.4854368932038835,NA,242.85227272727272
2020-06-15T00:00:00,1.5279805352798053,NA,240.85393258426967
2020-06-22T00:00:00,5.005006257822278,NA,227.2089552238806
2020-06-29T00:00:00,72.16399506781751,75.85714285714286,224.71428571428572
2020-07-06T00:00:00,21.970959595959595,90.66666666666667,201.49756097560976
2020-07-13T00:00:00,15.799748110831235,175.5,214.02450980392157
2020-07-20T00:00:00,5.217446270543616,92.75,218.97560975609755
2020-07-27T00:00:00,6.395261845386534,45.5,246.06632653061226
2020-08-03T00:00:00,38.161963190184046,NA,223.82162162162163
2020-08-10T00:00:00,100.18646232439336,15,230.33953488372094
2020-08-17T00:00:00,33.14110429447853,20,220.27717391304347
2020-08-24T00:00:00,3.124390243902439,NA,240.88888888888889
2020-08-31T00:00:00,2.344611528822055,NA,253.36138613861385
2020-09-07T00:00:00,77.14250913520098,NA,256.4972067039106
2020-09-14T00:00:00,2.825062034739454,10,280.559585492228
2020-09-21T00:00:00,21.230674846625767,NA,240.0054054054054
2020-09-28T00:00:00,9.07065868263473,10,259.0792682926829
2020-10-05T00:00:00,8.312576312576313,15,229.75977653631284
2020-10-12T00:00:00,4.416464891041162,NA,290.9425287356322
2020-10-19T00:00:00,9.208436724565757,NA,291.6546391752577
2020-10-26T00:00:00,11.774818401937045,NA,295.02298850574715
2020-11-02T00:00:00,48.48780487804878,NA,271.6777777777778
2020-11-09T00:00:00,18.83726708074534,NA,273.65128205128207
2020-11-16T00:00:00,4.4733727810650885,NA,304.2774193548387
2020-11-23T00:00:00,20.36263736263736,NA,306.1436464088398
2020-11-30T00:00:00,33.13216957605985,30,260.29441624365484
2020-12-07T00:00:00,17.909420289855074,NA,288.8139534883721
2020-12-14T00:00:00,16.735365853658536,20,255.08938547486034
2020-12-21T00:00:00,49.539855072463766,NA,282.9418604651163
2020-12-28T00:00:00,17.880835380835382,89,294.7567567567568
